geohash,estaciones_sitp_100,estaciones_sitp_200,estaciones_sitp_500,estaciones_tm_100,estaciones_tm_200,estaciones_tm_500,supermarkets_100,supermarkets_200,supermarkets_500
d2g6grgh,0,1,15,0,0,0,0,2,12
d2g6f6cv,0,0,5,0,0,0,0,0,0
d2g6g60r,0,1,9,0,0,0,0,0,3
d2g6ftq2,0,0,10,0,0,0,0,0,1
d2g6dyr2,0,1,15,0,0,0,0,0,7
d2g63xwr,1,2,16,1,1,1,0,0,0
d2g74gv2,0,0,3,0,0,0,0,0,0
d2g62tmb,0,1,16,0,0,0,0,0,3
d2g66tvy,1,8,32,0,0,1,1,4,32
d2g6gm30,0,4,15,0,0,0,0,0,7
d2g6funx,0,1,9,0,1,1,0,0,17
d2g6dnvb,0,2,13,0,0,1,0,2,7
d2g6gju8,0,1,14,0,0,0,0,1,4
d2g64mun,1,2,15,0,0,4,2,2,18
d2g6ghy9,1,2,13,0,0,0,1,2,11
d2g6911u,0,4,14,0,0,0,0,0,4
d2g64w07,5,8,26,0,1,2,1,4,25
d2g6fn8h,0,3,9,0,0,1,0,0,4
d2g6fb28,0,0,8,0,0,1,0,2,4
d2g68s25,0,2,12,0,0,0,0,0,1
d2g6c5c8,2,2,10,0,0,0,0,0,7
d2g6g56j,0,0,17,0,0,0,1,6,12
d2g6dy78,0,0,9,0,0,1,0,0,8
d2g6bfpr,0,6,18,0,0,0,0,0,3
d2g6fmq4,1,4,12,0,0,0,0,0,0
d2g6c8nz,0,4,19,0,1,2,0,4,11
d2g668b4,3,5,31,0,0,3,0,3,33
d2g6f6bs,0,0,2,0,0,0,0,0,0
d2g6g7vv,0,1,19,0,0,0,0,2,9
d2g6g58p,0,2,14,0,0,1,0,2,15
d2g6duf1,0,2,13,0,0,1,0,1,7
d2g6ephf,0,2,17,0,0,0,0,0,14
d2g6e0fz,0,0,7,0,0,0,0,0,0
d2g6dzzn,0,2,13,0,0,0,0,0,3
d2g6dfvr,1,4,18,0,0,0,2,6,16
d2g6en5d,0,0,24,0,0,0,0,0,5
d2g6enyn,0,3,17,0,0,0,2,2,14
d2g6g6e4,1,4,26,0,0,0,0,3,11
d2g638nh,3,5,15,0,0,0,1,2,10
d2g6fg79,0,4,19,0,0,1,2,3,25
d2g6c358,0,5,25,0,0,0,0,0,21
d2g66mmg,1,8,34,0,0,0,0,1,15
d2g6fusd,0,1,7,0,0,2,1,3,17
d2g66zeu,0,7,22,0,0,0,0,1,5
d2g6dvtz,0,0,19,0,0,0,0,0,3
d2g692d7,0,0,10,0,0,0,0,0,4
d2g6g63w,0,0,15,0,0,0,0,0,7
d2g6g7mm,0,0,25,0,0,0,1,1,8
d2g66q0c,0,1,8,0,0,2,0,0,2
d2g752r7,1,2,15,0,0,0,0,0,4
d2g6epmy,0,0,15,0,0,0,5,5,13
d2g6enrq,1,4,21,0,0,0,0,0,4
d2g6dbnh,0,3,12,0,0,0,0,0,1
d2g66ykm,0,0,3,0,0,0,0,0,2
d2g62vvp,0,2,15,0,0,0,0,0,0
d2g6f4q2,0,0,4,0,0,0,0,0,0
d2g62vqm,2,6,24,0,0,0,0,0,4
d2g6dgrn,0,0,21,0,0,0,0,3,19
d2g66ydh,0,2,21,0,0,0,1,1,5
d2g6er7w,0,3,30,0,0,0,0,5,12
d2g3cuyq,0,0,23,0,0,0,0,0,4
d2g6g3mt,1,10,28,0,0,0,0,0,1
d2g66q32,2,2,10,0,1,2,0,0,1
d2g6ghzb,1,2,14,0,0,0,0,4,11
d2g637hh,0,0,26,0,0,1,0,0,1
d2g74bgm,0,0,18,0,0,0,1,1,8
d2g6g83w,1,3,7,0,0,0,0,1,1
d2g6ge0b,0,0,7,0,0,0,0,0,0
d2g6ery1,5,6,22,0,0,0,1,3,8
d2g6eq97,0,2,31,0,0,0,0,0,5
d2g6ej9s,0,6,21,0,0,0,0,0,6
d2g6fdq8,0,2,11,0,0,0,0,0,1
d2g6g557,0,0,15,0,0,0,0,0,18
d2g6fsf5,2,2,20,0,0,0,0,2,4
d2g63su0,0,0,0,0,0,0,0,0,0
d2g4rgd9,0,1,21,0,0,0,0,2,10
d2g6fb41,0,1,7,0,0,2,0,0,8
d2g6fgfe,0,6,15,0,0,1,0,2,27
d2g66stk,1,7,33,0,0,0,1,3,25
d2g6691p,2,8,33,0,1,1,4,6,23
d2g6f7gn,0,0,5,0,0,2,0,0,1
d2g6fb5y,0,2,10,0,1,1,1,1,6
d2g754kt,1,3,12,0,0,0,0,0,4
d2g625pk,0,1,18,0,0,1,1,1,4
d2g6ghhh,0,1,18,0,0,0,0,0,14
d2g6entk,0,2,20,0,0,0,0,2,12
d2g6g2gp,2,3,18,0,0,0,0,1,5
d2g6dgjz,1,2,21,0,0,0,0,2,19
d2g6dfwr,1,3,16,0,0,0,2,6,15
d2g6g6f4,0,3,17,0,0,0,1,3,10
d2g63tu3,0,2,14,0,0,0,0,1,1
d2g6ghw8,0,1,14,0,0,0,0,2,13
d2g6dwx5,0,0,7,0,0,1,0,1,5
d2g6dwme,1,2,9,0,0,0,0,3,6
d2g6e5tj,0,3,21,0,0,0,0,0,6
d2g63syq,0,0,3,0,0,0,0,0,2
d2g6ghw8,0,1,14,0,0,0,0,2,13
d2g66nxp,0,2,11,0,0,1,0,0,0
d2g6f3qq,2,6,17,0,0,2,0,2,8
d2g6ghsh,0,3,17,0,0,0,0,1,9
d2g6dvyr,0,3,11,0,0,0,0,0,8
d2g64wc7,2,3,22,0,0,1,1,1,19
d2g6enk1,0,0,22,0,0,0,0,0,8
d2g60h2y,2,4,25,0,0,1,0,0,2
d2g6fep3,0,2,9,0,0,0,0,1,20
d2g66nzp,1,2,10,0,0,1,0,0,0
d2g66tqd,0,5,27,0,0,0,1,4,22
d2g68mxf,0,1,14,0,0,0,0,0,1
d2g3cx63,0,4,25,0,0,0,0,1,1
d2g6eq82,0,2,27,0,0,0,0,0,6
d2g6g1b7,2,3,5,0,0,0,0,0,0
d2g6ejg5,0,1,21,0,0,0,0,0,4
d2g661un,1,4,15,0,0,1,1,3,5
d2g6gkdm,0,4,18,0,0,0,0,1,13
d2g6gqbw,0,2,16,0,0,0,0,2,16
d2g74fhz,0,0,0,0,0,0,0,2,17
d2g718dm,0,5,33,0,0,0,0,0,4
d2g6fwwx,2,5,22,0,0,0,0,0,8
d2g6692k,1,4,34,1,1,1,1,9,26
d2g6c5sy,1,3,13,0,0,0,0,0,5
d2g66yzg,0,0,0,0,0,0,0,0,0
d2g6g7mv,0,0,19,0,0,0,0,1,7
d2g6grg1,0,2,17,0,0,0,0,1,16
d2g68qkc,1,3,10,0,0,0,0,0,3
d2g6dmxs,5,10,23,0,0,0,0,2,7
d2g66dd4,2,5,25,0,0,2,2,5,20
d2g6ensy,1,2,20,0,0,0,0,1,13
d2g6f5s7,3,3,9,0,0,0,0,1,2
d2g6ensw,0,3,19,0,0,0,0,0,13
d2g6dbv9,0,3,17,0,0,0,0,0,3
d2g759c8,0,10,23,0,0,0,0,0,5
d2g6g78m,0,0,12,0,0,0,1,1,18
d2g6c5sn,2,2,12,0,0,0,0,0,7
d2g6fux1,1,2,10,0,1,2,1,2,11
d2g6fcrj,1,1,9,0,0,0,0,0,0
d2g6dg0r,1,2,13,1,1,2,0,1,3
d2g748fg,2,4,16,0,0,0,1,4,10
d2g60e2j,2,4,23,0,0,0,0,0,2
d2g6g24y,1,3,15,0,0,0,2,2,6
d2g692x7,2,7,17,0,0,0,0,0,5
d2g749d6,2,3,13,0,0,0,0,0,1
d2g6dgf9,0,2,11,0,0,0,0,0,6
d2g756fj,0,3,28,0,0,0,0,2,21
d2g3cx63,0,4,25,0,0,0,0,1,1
d2g66u8v,0,0,9,0,0,0,0,0,3
d2g66jyq,0,1,11,0,0,0,0,0,1
d2g6eq2x,0,2,27,0,0,0,0,0,5
d2g6fux1,1,2,10,0,1,2,1,2,11
d2g64qpz,3,10,28,0,0,3,2,5,24
d2g6grz2,0,2,18,0,0,0,0,2,6
d2g4rv6f,1,3,10,0,0,0,0,0,0
d2g6f8xn,0,1,6,0,0,0,0,0,3
d2g6g2gk,1,2,21,0,0,0,1,1,6
d2g68myv,1,1,13,0,0,0,0,0,1
d2g6dvwv,0,0,20,0,0,0,0,0,7
d2g6dwew,1,2,11,0,0,1,0,2,7
d2g6dyuf,0,0,16,0,0,1,1,1,9
d2g6dx0e,1,3,9,0,0,2,0,0,3
d2g6fe23,0,2,13,0,0,0,0,5,27
d2g6fbkn,1,2,11,0,1,1,0,1,4
d2g6erff,2,4,24,0,0,0,0,0,11
d2g4r3fs,0,2,12,0,0,0,0,0,0
d2g6e5st,0,3,25,0,0,0,0,1,6
d2g6fp99,1,2,9,0,0,1,0,0,8
d2g62x3y,2,6,14,0,0,0,0,0,0
d2g6fwcy,0,1,10,0,0,0,0,0,5
d2g757ur,0,6,31,0,0,0,0,2,15
d2g6g0jb,0,0,16,0,0,0,0,0,8
d2g6dy6c,0,2,7,0,1,1,0,2,8
d2g63x5t,1,2,16,0,0,0,2,3,10
d2g66nw4,0,2,9,0,0,0,0,0,2
d2g6fuxq,0,2,13,0,0,2,2,3,12
d2g63w98,0,1,12,0,0,0,0,0,2
d2g66es1,2,8,28,0,0,1,3,8,33
d2g66nt2,1,4,12,0,0,0,0,0,4
d2g6e5sc,0,3,20,0,0,0,0,0,6
d2g6g60z,0,0,11,0,0,0,0,0,3
d2g6dvrp,0,0,24,0,0,0,0,1,7
d2g6gd9k,0,0,1,0,0,0,0,0,0
d2g6fbf5,2,2,10,0,0,1,0,0,4
d2g6dfxb,1,3,13,0,0,0,1,3,12
d2g6g21e,0,2,13,0,0,0,0,0,4
d2g6e586,2,6,16,0,0,0,0,2,14
d2g66s01,0,2,24,0,0,1,0,2,34
d2g6er8z,0,2,13,0,0,0,0,0,5
d2g66wtj,3,9,33,0,0,2,2,10,33
d2g6g7ps,1,3,14,0,0,0,0,0,5
d2g6dcu9,3,6,16,0,0,0,2,2,13
d2g6f889,0,0,8,0,0,1,0,0,3
d2g6dzee,0,1,10,0,0,1,2,2,6
d2g66shn,2,6,30,0,0,1,0,4,32
d2g64nzj,0,3,17,0,0,1,0,0,13
d2g6dnzr,0,3,11,0,0,0,0,1,7
d2g6e8ge,0,0,5,0,0,0,0,0,1
d2g6gmjq,0,4,22,0,0,0,0,2,9
d2g6925m,0,1,8,0,0,0,0,0,1
d2g6dy57,0,0,9,0,0,1,0,2,8
d2g6g78h,0,0,12,0,0,0,1,1,16
d2g6fbjs,0,0,16,0,0,1,0,0,4
d2g6g769,2,3,16,0,0,0,0,2,10
d2g6e0b7,0,3,12,0,0,0,0,0,0
d2g66jse,0,3,13,0,0,0,0,1,8
d2g6gqfr,2,3,15,0,0,0,2,6,24
d2g6fcdr,0,0,12,0,0,1,0,0,3
d2g6dumv,1,5,23,0,0,0,0,4,15
d2g6g2ur,0,0,27,0,0,0,0,1,6
d2g6ens2,0,0,22,0,0,0,0,0,7
d2g6g2uu,0,2,27,0,0,0,0,0,5
d2g6994u,0,0,10,0,0,1,1,1,2
d2g6dcqs,0,1,20,0,0,0,0,2,5
d2g69474,0,0,8,0,0,0,0,0,1
d2g6g7nr,1,4,18,0,0,0,0,0,6
d2g6fcx6,0,3,8,0,0,0,0,0,0
d2g6fy57,1,2,15,0,0,0,1,1,7
d2g718be,0,7,31,0,0,0,0,0,0
d2g6g2jq,2,6,26,0,0,0,1,2,7
d2g66tnr,1,7,33,0,0,0,1,6,22
d2g719mk,2,4,30,0,0,0,0,1,7
d2g6ghny,0,0,10,0,0,0,1,1,17
d2g68fw8,2,3,7,0,0,0,0,1,4
d2g6ep2h,0,4,12,0,0,0,1,1,3
d2g6e5g6,0,2,23,0,0,0,0,4,6
d2g6epft,0,5,19,0,0,0,0,0,6
d2g6dg7e,1,3,15,0,0,0,0,1,11
d2g741cb,0,0,15,0,0,0,0,0,4
d2g628md,0,6,25,0,0,0,0,0,2
d2g6ch50,0,0,11,0,0,0,0,0,4
d2g66v47,1,1,7,0,0,0,0,0,0
d2g6f4d0,0,3,12,0,0,0,0,0,2
d2g6e432,0,3,15,0,0,0,0,0,4
d2g6en5d,0,0,24,0,0,0,0,0,5
d2g6fun9,0,0,11,0,0,2,0,1,16
d2g6g890,1,3,12,0,0,0,0,0,1
d2g6epjg,0,0,17,0,0,0,0,7,14
d2g6ensb,0,1,21,0,0,0,0,0,7
d2g66tv3,1,6,34,0,0,1,0,6,34
d2g6f496,2,3,16,0,0,0,0,0,2
d2g6f2xy,1,2,5,0,1,1,0,2,3
d2g6g1b8,1,2,6,0,0,0,0,0,0
d2g6f2up,0,0,8,0,0,1,0,0,5
d2g6ejqg,0,3,26,0,0,0,0,0,4
d2g6ge24,0,4,12,0,0,0,0,0,3
d2g66ytg,0,0,1,0,0,0,0,0,0
d2g6fq5t,0,2,15,0,0,0,0,2,6
d2g696nb,0,2,9,0,0,1,1,4,9
d2g6dbc0,2,3,21,0,0,1,0,2,16
d2g66y71,0,1,12,0,0,0,0,0,2
d2g63jj2,0,1,12,0,0,0,0,0,3
d2g6dyp8,0,1,16,0,0,0,0,0,8
d2g6grmr,2,4,17,0,0,0,0,2,27
d2g74868,0,2,16,0,0,0,2,2,13
d2g6g3kc,1,6,30,0,0,0,1,1,2
d2g6d4yb,1,6,21,0,0,0,0,1,12
d2g6e4h0,0,2,10,0,0,0,0,0,1
d2g6fw9x,0,0,7,0,0,0,0,0,5
d2g6dzuc,0,0,16,0,0,2,0,0,7
d2g74be8,0,3,16,0,0,0,1,1,13
d2g6gm3f,1,2,18,0,0,0,0,0,4
d2g6dftk,0,2,22,0,0,0,2,6,14
d2g62m46,2,6,34,0,0,0,0,0,1
d2g6dvzx,0,1,16,0,0,0,0,0,8
d2g74bce,1,4,21,0,0,0,0,1,9
d2g6fvtk,0,1,13,0,0,2,1,4,10
d2g6dfuu,1,6,18,0,0,0,2,6,14
d2g6e5vw,0,5,19,0,0,0,0,1,5
d2g662yt,0,3,30,0,0,2,2,8,34
d2g6ew81,0,0,0,0,0,0,0,0,1
d2g6dww2,0,1,6,0,0,0,0,2,4
d2g71f06,1,3,15,0,0,0,1,3,7
d2g6erfb,2,4,26,0,0,0,0,0,11
d2g6fuz7,0,0,13,0,0,2,1,3,12
d2g66ywb,0,0,0,0,0,0,0,0,0
d2g6fwgj,2,3,14,0,0,0,0,4,8
d2g713qw,0,3,22,0,0,0,0,2,12
d2g750kj,0,3,15,0,0,0,0,0,12
d2g71c3g,0,0,20,0,0,0,2,3,8
d2g6ft4u,0,2,19,0,0,0,0,0,5
d2g6df90,0,3,19,0,0,2,2,4,13
d2g6fvst,0,1,14,0,0,2,1,2,9
d2g6gmeh,1,4,20,0,0,0,0,0,3
d2g6dgqs,0,0,21,0,0,0,0,2,22
d2g6fgnw,0,2,17,0,0,1,0,0,14
d2g6ffmd,0,1,14,0,1,1,0,0,2
d2g75638,0,1,14,0,0,0,0,1,7
d2g63x85,1,3,8,0,0,0,0,3,10
d2g6dghc,2,6,17,0,0,0,0,4,16
d2g6dyzn,0,2,16,0,0,0,0,2,8
d2g4rv3j,0,2,8,0,0,0,0,0,0
d2g66ytf,0,0,1,0,0,0,0,0,0
d2g6dbr6,0,0,9,0,0,0,0,0,1
d2g6fb80,0,0,6,0,0,1,0,1,3
d2g64nz2,1,3,16,0,0,1,0,2,14
d2g741x9,1,5,13,0,0,0,0,3,5
d2g6dvxq,0,0,22,0,0,0,0,0,6
d2g68cvw,0,1,7,0,0,0,1,3,6
d2g740w2,1,5,23,0,0,0,1,2,4
d2g63x85,1,3,8,0,0,0,0,3,10
d2g6f9ps,1,2,9,0,0,0,0,0,2
d2g6910y,1,2,14,0,0,0,0,0,3
d2g66ver,1,2,8,0,0,0,0,0,1
d2g6fvmd,0,2,11,0,1,2,2,4,11
d2g6c5sj,2,4,12,0,0,0,0,0,7
d2g63p7d,0,3,9,0,0,0,2,3,4
d2g66ykj,0,0,5,0,0,0,0,0,2
d2g6enr4,2,3,17,0,0,0,0,1,4
d2g668fe,0,3,29,0,0,1,1,3,13
d2g6ep37,0,2,23,0,0,0,0,1,7
d2g6ep50,2,10,19,0,0,0,2,4,12
d2g6gx0k,1,3,28,0,0,0,0,0,13
d2g6ftee,0,0,14,0,0,0,0,0,1
d2g6epqk,0,0,10,0,0,0,3,5,12
d2g61pg4,1,1,31,0,0,0,1,3,20
d2g6f7uw,0,2,7,0,0,2,0,0,7
d2g741cb,0,0,15,0,0,0,0,0,4
d2g6fthn,2,2,14,0,0,0,0,0,6
d2g6dywx,0,2,13,0,0,0,3,3,8
d2g6g6k0,0,4,31,0,0,0,0,2,7
d2g6dy6v,1,2,8,0,1,1,0,2,8
d2g6e58t,2,4,17,0,0,0,0,1,13
d2g6feun,2,2,16,0,0,0,0,1,13
d2g690j0,0,1,3,0,0,0,0,0,4
d2g6gmzf,0,2,29,0,0,0,0,2,12
d2g6enk3,0,0,23,0,0,0,0,0,7
d2g66t6v,1,7,34,0,1,2,1,4,29
d2g6gkfe,1,3,16,0,0,0,0,0,12
d2g6dzsf,1,4,13,0,0,1,0,1,6
d2g6g56v,0,2,17,0,0,0,0,4,18
d2g6fx1b,0,1,11,0,0,0,0,0,5
d2g6g2ks,0,2,27,0,0,0,1,1,6
d2g6fvp8,0,0,16,0,0,2,1,1,12
d2g6g74e,1,6,17,0,0,0,0,2,12
d2g6ep6f,0,7,21,0,0,0,0,5,11
d2g6ghc1,0,4,16,0,0,1,0,3,9
d2g6fvsj,0,2,13,0,0,2,1,2,8
d2g6e5y4,1,6,18,0,0,0,1,1,4
d2g71f2g,0,1,11,0,0,0,0,0,7
d2g6g18m,1,3,7,0,0,0,0,0,0
d2g66wkt,2,9,36,0,0,1,2,6,38
d2g6df85,2,3,10,0,1,2,0,3,11
d2g66zum,0,4,16,0,0,0,0,1,3
d2g640gr,0,0,10,0,0,0,0,0,4
d2g63ne9,0,0,10,0,0,0,0,0,2
d2g6g5s6,0,6,11,0,0,0,0,3,17
d2g6g2uk,0,1,25,0,0,0,0,1,5
d2g6greq,2,2,18,0,0,0,0,2,19
d2g63w98,0,1,12,0,0,0,0,0,2
d2g6dgfd,0,2,11,0,0,0,0,0,6
d2g6fcv9,0,1,9,0,0,1,0,0,1
d2g6ghe1,0,1,21,0,0,0,0,0,8
d2g690dh,1,3,11,0,0,0,0,1,1
d2g6dcq2,0,1,21,0,0,0,0,1,5
d2g6c4sn,2,2,10,0,0,0,0,1,14
d2g6dfdp,0,0,23,0,0,2,0,0,13
d2g6110k,1,3,14,0,0,0,0,0,4
d2g68cyd,0,0,12,0,0,0,0,1,7
d2g753jj,0,0,1,0,0,0,0,0,0
d2g6g214,0,2,11,0,0,0,0,0,3
d2g6er65,1,3,25,0,0,0,0,1,7
d2g62qpm,2,3,18,0,0,0,0,0,0
d2g62zh5,2,5,15,0,0,0,0,0,8
d2g6g24y,1,3,15,0,0,0,2,2,6
d2g6g6dq,0,4,18,0,0,0,0,2,12
d2g6g6dq,0,4,18,0,0,0,0,2,12
d2g66zmp,0,0,12,0,0,0,0,0,2
d2g66tz4,4,5,33,0,0,0,0,4,26
d2g6dzj9,0,3,14,0,0,1,1,1,11
d2g6enuu,2,2,21,0,0,0,0,1,14
d2g6ej2b,0,7,28,0,0,0,0,2,6
d2g68cyd,0,0,12,0,0,0,0,1,7
d2g6ghvw,2,4,12,0,0,0,1,3,8
d2g6f82w,0,0,9,0,0,1,0,0,3
d2g64xer,1,3,11,0,0,0,0,2,7
d2g66t9b,2,6,27,0,0,1,2,2,25
d2g68cyd,0,0,12,0,0,0,0,1,7
d2g68cyd,0,0,12,0,0,0,0,1,7
d2g6czrg,0,3,13,0,1,1,0,0,5
d2g6dg46,0,1,15,0,0,1,0,0,8
d2g63r86,0,0,8,0,0,0,0,0,0
d2g6ctwr,0,5,18,0,0,0,0,0,3
d2g6g24y,1,3,15,0,0,0,2,2,6
d2g6g24y,1,3,15,0,0,0,2,2,6
d2g6enqx,0,5,13,0,0,0,0,0,4
d2g6fw9x,0,0,7,0,0,0,0,0,5
d2g6ghhm,0,1,19,0,0,0,0,0,13
d2g6dzyp,0,2,16,0,0,0,0,0,4
d2g752zp,0,0,11,0,0,0,0,0,1
d2g6f8rs,0,0,6,0,0,0,1,1,4
d2g6g215,0,2,10,0,0,0,0,0,2
d2g606vk,0,2,18,0,0,0,0,0,1
d2g6bup8,0,2,4,0,0,0,0,0,4
d2g63xjr,0,2,24,0,0,1,0,0,4
d2g6grsb,2,5,19,0,0,0,2,2,26
d2g6bgzu,2,2,6,0,0,0,0,0,4
d2g6e00s,0,0,3,0,0,0,0,0,0
d2g63v4k,0,2,10,0,0,2,0,0,2
d2g6dz7z,1,3,11,0,0,1,1,3,8
d2g6ffx6,0,3,13,0,0,1,0,1,2
d2g6e12d,1,6,14,0,0,0,0,0,3
d2g6g2sf,0,2,26,0,0,0,0,1,6
d2g4re87,2,4,30,0,0,0,0,1,1
d2g6dbe2,1,2,20,0,0,0,0,0,4
d2g616mz,0,2,17,0,0,0,0,2,5
d2g6g77h,2,4,17,0,0,0,0,0,13
d2g6e4kg,0,1,14,0,0,0,0,0,1
d2g751ye,0,0,6,0,0,0,0,0,1
d2g68bxc,0,2,13,0,0,0,0,0,1
d2g6ffrf,1,2,12,0,0,0,0,0,1
d2g6dyez,0,0,13,0,0,2,0,2,12
d2g62y36,0,1,14,0,0,0,0,0,2
d2g6dnwq,0,0,12,0,0,2,0,0,7
d2g6cb0h,1,2,17,0,0,2,0,2,20
d2g6fsr9,0,3,8,0,0,0,0,1,12
d2g69xmc,0,2,27,0,0,0,0,1,16
d2g4ru31,2,4,21,0,0,0,1,2,11
d2g6fwhh,0,4,19,0,0,0,0,0,3
d2g691b7,1,3,11,0,0,0,0,1,4
d2g66jvw,0,2,11,0,0,0,0,0,6
d2g6fwx9,1,5,24,0,0,0,0,0,2
d2g6df8c,0,4,17,0,0,2,2,4,12
d2g6dbrm,0,1,11,0,0,0,0,0,1
d2g68s25,0,2,12,0,0,0,0,0,1
d2g6eh5h,1,4,22,0,0,0,1,5,5
d2g6fg6t,2,3,19,0,0,1,0,4,30
d2g6dggf,0,1,14,0,0,0,0,2,11
d2g6dg7g,1,2,16,0,0,0,1,1,12
d2g6g7wh,0,2,21,0,0,0,0,2,4
d2g67pb5,0,0,0,0,0,0,0,0,0
d2g6ftye,0,3,17,0,0,0,0,0,0
d2g66tfw,1,2,30,0,0,2,1,4,22
d2g6686z,1,6,25,0,0,1,3,3,12
d2g62t4f,3,6,18,0,0,0,0,0,4
d2g6e4m7,0,0,14,0,0,0,0,0,0
d2g6dgn3,0,1,22,0,0,0,1,3,16
d2g63pzj,0,0,3,0,0,0,0,0,2
d2g6g3wy,0,3,22,0,0,0,0,0,3
d2g7560d,0,0,10,0,0,0,0,0,5
d2g6e56c,1,1,16,0,0,0,0,0,6
d2g6e1gw,0,3,13,0,0,0,0,0,1
d2g6g3w2,0,7,22,0,0,0,0,0,1
d2g6fwbf,0,0,6,0,0,0,0,0,4
d2g6eruc,0,6,30,0,0,0,0,2,12
d2g6fbmm,0,1,14,0,0,1,0,2,3
d2g6gmsc,0,3,21,0,0,0,0,0,7
d2g6dudg,0,0,18,0,0,1,0,0,6
d2g6ep32,1,3,20,0,0,0,0,1,7
d2g6dgnp,0,1,21,0,0,0,1,2,19
d2g6enxx,3,4,16,0,0,0,0,1,7
d2g4r6rj,0,3,18,0,0,0,0,2,2
d2g66zyy,0,0,6,0,0,0,0,0,1
d2g6e5t5,0,2,19,0,0,0,0,0,6
d2g6ej42,1,2,26,0,0,0,0,1,3
d2g6g2vt,1,6,27,0,0,0,0,0,3
d2g6fq7n,2,4,15,0,0,0,2,4,6
d2g6fcqc,0,1,10,0,0,0,0,0,1
d2g7408p,0,0,12,0,0,1,0,1,15
d2g692zf,0,3,13,0,0,0,0,0,1
d2g4rbp4,0,0,14,0,0,0,0,0,2
d2g6ghce,2,6,17,0,0,0,2,3,9
d2g64x6e,0,1,11,0,0,0,0,3,6
d2g6fkm4,0,2,8,0,1,1,0,0,7
d2g6fv8e,0,2,12,0,0,0,0,0,2
d2g6932p,0,1,14,0,0,0,0,3,12
d2g6f2fp,0,0,14,0,0,0,0,0,0
d2g6e1gy,0,3,12,0,0,0,0,0,1
d2g6g358,0,3,22,0,0,0,0,1,6
d2g6dvuk,0,0,12,0,0,1,0,0,5
d2g6dxey,1,3,12,0,0,0,0,0,1
d2g6gk5t,1,7,12,0,0,0,2,4,11
d2g6cvwd,0,5,16,0,0,0,0,0,1
d2g6fjbx,0,0,11,0,0,0,0,0,4
d2g66znf,0,0,0,0,0,0,0,0,0
d2g6dyye,0,3,15,0,0,0,0,4,8
d2g6g24h,0,3,14,0,0,0,0,2,5
d2g6g6f3,1,4,17,0,0,0,1,2,12
d2g68s25,0,2,12,0,0,0,0,0,1
d2g751ye,0,0,6,0,0,0,0,0,1
d2g6dg0x,1,2,11,0,1,2,0,1,3
d2g6ejs4,2,4,23,0,0,0,1,1,2
d2g66t4s,0,5,34,1,1,1,1,6,31
d2g6gm3f,1,2,18,0,0,0,0,0,4
d2g6c5dp,2,2,10,0,0,0,0,0,7
d2g6gj9z,1,5,19,0,0,1,0,0,6
d2g6duy5,3,7,25,0,0,0,2,3,12
d2g63rgq,0,0,9,0,0,0,0,0,1
d2g69rms,0,3,22,0,0,0,1,3,10
d2g6gm05,1,3,16,0,0,0,0,1,10
d2g668f7,0,2,27,0,0,1,0,3,14
d2g63rgq,0,0,9,0,0,0,0,0,1
d2g6fkxm,0,1,16,0,0,1,0,0,10
d2g6en8y,0,0,22,0,0,0,0,1,10
d2g3cpry,0,1,18,0,0,2,0,0,5
d2g66jx5,0,2,7,0,0,1,0,0,2
d2g6f9mv,0,0,10,0,0,0,1,1,1
d2g6g2e7,0,3,22,0,0,0,0,2,6
d2g74d7y,1,2,11,0,0,0,0,1,1
d2g6g2gq,1,3,21,0,0,0,1,1,6
d2g66zsd,0,0,16,0,0,0,0,1,3
d2g6epy3,0,0,16,0,0,0,0,0,10
d2g6g0qh,0,1,17,0,0,0,1,1,3
d2g62weq,0,1,22,0,0,0,0,0,0
d2g6dzxr,1,2,16,0,0,0,0,0,3
d2g7564w,0,1,12,0,0,0,1,1,7
d2g6dbz0,3,4,14,0,0,0,0,0,1
d2g66ykh,0,0,5,0,0,0,0,0,2
d2g63rgq,0,0,9,0,0,0,0,0,1
d2g63rgq,0,0,9,0,0,0,0,0,1
d2g6dwvk,2,3,8,0,0,0,0,2,4
d2g695dv,1,2,17,0,0,0,0,0,2
d2g6g5ur,0,3,15,0,0,0,0,0,15
d2g6dgs5,0,2,17,0,0,0,0,3,12
d2g6dg9y,0,2,10,0,0,1,0,0,6
d2g66mqw,1,6,31,0,0,0,0,2,17
d2g6eny6,1,3,15,0,0,0,2,2,11
d2g6f2vp,0,0,9,0,0,1,0,0,7
d2g6fbye,0,4,11,0,0,0,0,0,2
d2g630gs,1,2,12,0,0,0,0,2,24
d2g6erw7,4,6,20,0,0,0,1,3,9
d2g6ep25,0,4,12,0,0,0,1,1,5
d2g66vek,0,2,8,0,0,0,0,0,0
d2g6grdz,0,2,17,0,0,0,0,0,18
d2g6fcyk,0,0,10,0,0,1,0,0,1
d2g6dyu1,0,0,14,0,0,2,1,1,13
d2g6gk98,1,2,15,0,0,0,3,4,13
d2g6fxrf,0,4,18,0,0,0,2,6,8
d2g66zwe,0,0,4,0,0,0,0,0,2
d2g718e5,1,5,33,0,0,0,0,0,7
d2g6dztw,0,4,15,0,0,0,0,0,7
d2g6dfgk,2,6,17,0,0,0,0,2,12
d2g6g27c,0,4,29,0,0,0,0,3,6
d2g6dvg1,0,1,12,0,0,1,0,0,5
